0,1,2,3,4,5,6,7,8,9,10
9824,0.58,0.67,5,265,3,0,0,5,2,0
11428,0.84,0.8,4,236,3,0,0,10,1,0
519,0.44,0.54,2,151,3,0,0,6,1,1
6548,0.15,0.78,5,255,3,0,0,7,3,0
14451,0.1,0.97,7,254,4,0,0,1,1,1
4966,0.77,0.89,2,215,5,1,0,6,2,0
11306,0.97,0.62,6,118,2,0,0,2,1,0
3994,0.74,0.59,4,177,4,1,0,1,2,0
507,0.83,0.98,4,259,5,0,0,5,2,1
2625,0.82,0.62,4,202,2,0,0,2,1,0
9931,0.14,0.88,3,162,4,0,0,10,2,0
5799,0.9,0.82,3,203,2,0,0,9,1,0
172,0.41,0.46,2,160,3,0,1,1,1,1
1165,0.11,0.93,7,288,4,0,0,1,3,1
11816,0.88,0.81,4,179,3,0,0,6,3,0
4649,0.64,0.4,3,248,3,0,0,8,2,0
13562,0.53,0.61,3,148,10,0,0,6,3,0
8038,0.14,0.54,5,275,4,1,0,1,3,0
7423,0.89,0.53,4,208,3,0,0,1,3,0
10487,0.73,0.65,3,145,2,0,0,2,1,0
3706,0.7,0.91,4,181,2,1,0,4,1,0
5279,0.73,0.6,4,224,3,0,0,1,2,0
1884,0.37,0.54,2,157,3,0,0,5,1,1
14579,0.4,0.56,2,131,3,0,0,7,1,1
11155,0.77,0.87,3,275,4,1,0,5,2,0
1273,0.45,0.46,2,142,3,0,0,5,2,1
6388,0.61,0.62,2,192,2,1,0,5,1,0
866,0.82,0.85,5,218,5,0,0,1,1,1
5655,0.82,0.58,2,248,6,0,0,6,1,0
1043,0.81,0.94,5,233,6,0,0,5,2,1
2678,0.76,0.59,3,191,4,0,0,10,2,0
1534,0.44,0.53,2,146,3,0,0,10,1,1
14269,0.1,0.81,6,309,4,0,0,4,1,1
7065,0.53,0.63,3,205,2,0,0,4,2,0
12248,0.46,0.49,2,148,3,0,0,1,1,1
14845,0.38,0.56,2,154,3,0,0,1,1,1
9294,0.67,0.71,4,159,2,1,0,4,2,0
7661,0.99,0.64,4,218,4,0,0,2,1,0
8335,0.5,0.99,2,258,3,1,0,1,2,0
688,0.09,0.92,7,254,4,0,0,1,2,1
6068,0.66,0.61,3,156,3,1,0,4,2,0
2523,0.99,0.97,4,208,3,0,0,6,2,0
1156,0.11,0.89,6,301,4,0,0,1,2,1
1114,0.1,0.87,6,306,4,0,0,5,2,1
3361,0.52,0.63,4,232,3,0,0,2,1,0
2897,0.6,0.99,3,187,2,0,0,9,1,0
4404,0.69,0.57,5,227,2,0,0,5,1,0
2470,0.76,0.74,3,224,2,0,0,2,1,0
2960,0.55,0.82,2,197,4,0,0,4,1,0
14883,0.46,0.53,2,161,3,0,0,1,1,1
601,0.77,0.98,5,259,6,0,0,8,1,1
13544,0.73,0.49,4,243,2,0,0,4,1,0
10583,0.62,0.5,4,156,2,0,0,5,2,0
3643,0.95,0.49,4,269,4,0,0,5,2,0
99,0.11,0.97,6,284,4,0,0,1,1,1
106,0.24,0.46,7,224,5,0,0,2,2,1
1872,0.8,0.9,5,267,5,0,0,4,2,1
1025,0.42,0.47,2,129,3,0,0,3,1,1
1769,0.37,0.52,2,141,3,0,0,1,1,1
4795,0.32,0.72,2,240,5,0,0,7,1,0
14948,0.91,0.98,4,242,6,0,0,5,1,1
1300,0.89,0.89,5,262,5,0,0,2,1,1
13468,0.67,0.64,3,198,2,1,0,6,2,0
3217,0.87,0.75,4,218,2,0,0,1,1,0
1773,0.83,0.93,4,269,5,0,0,1,1,1
1248,0.09,0.94,7,247,4,0,0,1,2,1
11208,0.49,0.65,4,233,7,0,0,1,2,0
742,0.5,0.54,5,153,4,0,0,5,1,1
14769,0.43,0.57,2,157,3,0,0,1,1,1
10395,0.7,0.58,4,207,2,1,0,1,2,0
14992,0.09,0.81,6,257,4,0,0,5,1,1
12220,0.89,0.87,5,225,5,0,0,8,1,1
7664,0.88,0.77,4,224,5,1,0,3,1,0
10405,0.54,0.61,2,264,3,0,0,1,2,0
8307,0.27,0.48,3,97,6,0,0,7,2,0
13274,0.94,0.95,5,170,3,0,0,5,2,0
14272,0.85,0.91,5,226,5,0,0,6,2,1
4623,0.97,0.68,3,185,2,0,0,4,2,0
12321,0.41,0.54,2,153,3,1,0,1,1,1
7260,0.86,0.91,4,182,2,0,0,10,2,0
14332,0.14,0.62,4,158,4,1,0,4,1,1
12671,0.11,0.95,6,245,4,0,0,6,1,1
1890,0.11,0.95,6,279,4,0,0,4,1,1
998,0.86,0.94,5,224,5,0,0,10,2,1
5323,0.36,0.71,3,100,3,0,0,4,2,0
1947,0.38,0.49,2,137,3,0,0,4,2,1
3976,0.22,0.49,4,218,4,0,0,10,1,0
9199,0.91,0.9,3,169,3,0,0,4,1,0
12498,0.59,0.49,7,263,4,0,0,4,2,1
2679,0.79,0.61,5,96,4,0,0,10,2,0
12963,0.84,0.96,6,155,5,0,0,8,2,0
467,0.37,0.48,2,134,3,0,0,10,2,1
1790,0.41,0.46,2,150,3,1,0,3,1,1
5564,0.63,0.78,4,160,2,0,0,8,3,0
2431,0.93,0.53,3,200,3,1,0,8,1,0
3708,0.48,0.59,2,179,2,0,0,4,1,0
14609,0.09,0.79,6,293,5,0,0,1,1,1
10399,0.96,0.74,5,194,4,1,0,1,2,0
1525,0.74,0.86,5,262,5,0,0,9,1,1
10504,0.59,0.9,4,173,3,0,0,5,2,0
5096,0.73,0.87,4,155,3,1,0,4,3,0
14090,0.68,0.66,3,238,2,0,0,6,2,0
12061,0.85,0.91,5,226,5,0,0,6,2,1
6475,0.6,0.91,4,214,2,0,0,7,2,0
1753,0.1,0.95,6,264,5,0,0,9,2,1
3264,0.58,0.73,3,165,2,0,0,4,2,0
9530,0.51,0.88,5,225,2,1,0,7,1,0
6665,0.56,0.51,4,140,2,0,0,1,1,0
737,0.81,0.91,4,229,5,0,0,5,1,1
5127,0.8,0.75,3,134,4,0,0,1,2,0
12100,0.9,1.0,5,221,6,0,0,1,2,1
10574,0.2,0.69,6,236,4,0,0,4,1,0
13471,0.55,0.64,4,201,10,1,0,6,2,0
10415,0.57,0.94,3,230,2,0,0,3,1,0
5597,0.62,0.98,4,107,2,0,0,1,1,0
12289,0.82,0.91,5,232,5,0,0,4,1,1
6436,0.99,0.66,3,202,3,0,0,1,2,0
234,0.42,0.56,2,134,3,0,0,5,1,1
17,0.45,0.47,2,160,3,0,0,1,1,1
12660,0.77,0.91,5,221,6,0,0,5,2,1
11099,0.69,0.83,4,252,3,0,0,6,2,0
12499,0.44,0.48,2,143,3,0,0,4,2,1
14245,0.45,0.55,2,140,3,0,0,3,1,1
4067,0.94,0.51,5,238,2,0,0,1,1,0
11761,0.32,0.48,4,117,10,0,1,10,2,0
2978,0.66,0.95,3,133,3,0,0,10,1,0
14037,0.29,0.57,5,134,2,0,1,10,2,0
12406,0.47,0.5,4,254,4,0,0,1,1,1
9279,0.16,0.73,6,170,3,0,0,4,1,0
12155,0.39,0.48,2,160,3,0,0,1,1,1
12299,0.45,0.48,2,136,3,0,0,8,2,1
10917,0.79,0.79,4,231,2,0,0,1,1,0
12510,0.37,0.57,2,155,3,0,0,5,1,1
7412,0.51,0.6,4,140,3,0,0,10,2,0
1159,0.57,0.85,4,219,2,1,0,1,2,1
3874,0.22,0.64,3,193,2,0,0,4,1,0
1567,0.1,0.96,6,274,4,0,0,4,1,1
13125,0.95,0.96,3,220,3,0,0,9,1,0
12686,0.79,0.84,4,240,5,0,0,1,2,1
8553,0.2,0.54,4,149,3,0,0,2,1,0
12302,0.12,1.0,3,278,4,0,0,9,2,1
4265,0.95,0.6,2,144,3,0,0,7,3,0
5912,0.75,0.5,4,155,2,1,0,3,1,0
12642,0.74,0.97,4,228,5,0,0,3,1,1
12493,0.11,0.83,6,244,4,0,0,3,2,1
951,0.09,0.9,7,289,5,0,0,4,1,1
952,0.36,0.52,2,157,3,0,0,4,1,1
1154,0.1,0.88,7,300,4,0,0,1,2,1
14899,0.1,0.9,7,269,4,0,0,2,2,1
12766,0.09,0.87,3,214,2,0,0,5,2,1
12595,0.1,0.77,6,255,4,0,0,6,1,1
1216,0.74,0.97,5,238,5,0,0,7,1,1
14575,0.72,0.96,5,267,5,0,0,4,1,1
10396,0.16,0.76,6,210,5,0,0,1,2,0
1187,0.11,0.96,6,262,4,1,0,4,1,1
8681,0.15,0.96,5,201,6,0,0,5,1,0
964,0.37,0.51,2,140,3,0,0,5,2,1
1777,0.43,0.47,2,248,2,0,0,1,2,1
9170,0.14,0.99,3,257,4,1,0,1,1,0
5485,0.9,0.9,3,274,3,0,0,7,1,0
7578,0.65,0.56,3,221,2,0,0,1,2,0
13390,0.61,0.96,3,214,2,0,0,7,2,0
392,0.45,0.55,2,148,3,0,0,1,1,1
11113,0.85,0.94,5,235,4,0,0,1,1,0
451,0.81,0.9,4,226,5,0,0,8,2,1
11242,0.62,0.79,3,259,3,0,0,5,2,0
14504,0.41,0.49,2,146,3,0,0,7,1,1
9506,0.25,0.87,3,265,4,0,0,4,1,0
14535,0.11,0.91,7,287,4,0,0,1,1,1
700,0.38,0.45,2,156,3,0,0,1,2,1
10570,0.84,0.62,4,138,3,0,0,4,1,0
7392,0.65,0.9,3,241,3,0,0,7,1,0
6153,0.51,0.62,3,110,3,0,0,5,1,0
1256,0.39,0.47,2,142,3,0,0,4,1,1
9195,0.7,0.77,4,266,2,0,0,4,1,0
556,0.1,0.9,7,281,4,0,0,1,1,1
1856,0.85,0.87,5,246,5,1,0,1,2,1
6595,0.98,0.98,4,259,2,0,0,3,3,0
12628,0.41,0.46,2,156,3,1,0,1,1,1
4491,0.16,0.65,5,165,3,0,0,7,1,0
6622,0.92,0.83,5,270,3,0,0,4,1,0
149,0.84,0.88,4,263,5,1,0,10,1,1
8782,0.49,0.49,2,226,3,0,0,5,3,0
12062,0.11,0.93,7,308,4,0,0,7,2,1
1891,0.85,0.87,5,245,5,0,0,4,1,1
597,0.86,0.84,5,222,5,0,0,7,1,1
1668,0.44,0.55,2,128,3,0,1,7,2,1
12264,0.11,0.78,6,260,4,0,0,3,2,1
5467,1.0,0.93,3,264,4,0,0,5,2,0
4567,0.32,0.77,6,112,4,0,0,7,2,0
14417,0.38,0.5,2,153,3,0,0,5,1,1
1369,0.41,0.52,2,132,3,0,0,9,1,1
11181,0.92,0.93,4,225,2,0,1,9,2,0
14696,0.38,0.52,2,145,3,0,0,1,1,1
1000,0.37,0.5,2,131,3,0,0,1,2,1
12833,0.41,0.68,3,191,4,0,0,1,2,0
14538,0.37,0.52,2,157,3,0,0,1,1,1
13890,0.27,0.42,6,173,7,0,0,1,2,0
11654,0.65,0.82,5,265,3,0,0,7,1,0
12905,0.73,0.97,4,163,3,0,0,1,2,0
13845,0.77,0.89,4,269,10,0,0,6,3,0
8139,0.64,0.53,4,133,3,0,0,5,1,0
5818,0.57,0.62,3,154,2,0,0,1,2,0
10296,0.67,0.74,3,226,3,0,0,8,1,0
623,0.1,0.55,2,247,4,0,0,1,2,1
6023,0.77,0.66,6,181,4,0,0,8,3,0
1724,0.11,0.87,6,280,4,0,0,4,1,1
262,0.82,0.97,5,263,5,0,0,3,2,1
656,0.77,1.0,4,232,5,0,0,4,2,1
14998,0.11,0.96,6,280,4,0,0,5,1,1
12295,0.1,0.93,6,253,4,0,0,7,2,1
1973,0.36,0.5,2,131,3,0,0,7,2,1
7329,0.23,0.96,4,242,6,0,0,10,2,0
9964,0.89,0.99,4,258,3,1,0,4,2,0
12577,0.48,0.78,2,198,2,0,0,4,2,1
11579,0.76,0.56,5,222,10,0,0,6,3,0
1037,0.46,0.54,2,158,3,0,0,5,2,1
3074,0.57,0.96,4,257,3,0,0,1,2,0
2424,0.86,0.58,3,151,2,0,0,4,1,0
664,0.1,0.79,6,256,5,0,0,5,1,1
10350,0.94,0.86,3,150,2,0,0,4,1,0
8028,0.86,0.79,3,106,6,1,0,1,2,0
14148,0.53,0.8,2,225,7,1,1,6,3,0
6563,0.57,0.5,4,177,2,0,0,10,3,0
11997,0.74,0.95,5,266,10,0,1,6,3,0
2525,0.65,0.67,5,128,5,0,0,10,2,0
14684,0.89,0.85,5,266,5,0,0,1,1,1
9841,0.46,0.73,6,256,4,0,0,8,3,0
9744,0.5,0.48,2,106,2,0,0,5,3,0
117,0.86,0.68,5,263,2,0,0,4,2,1
3942,0.9,0.6,4,252,3,0,0,5,1,0
5890,0.14,0.52,4,108,6,0,0,1,1,0
14162,0.49,0.88,4,244,3,0,0,1,1,0
758,0.38,0.55,2,151,3,0,0,1,1,1
8674,0.89,0.75,4,246,3,1,0,5,1,0
749,0.4,0.5,2,127,3,0,0,7,1,1
10417,0.43,0.82,4,138,5,0,0,4,1,0
7850,0.86,0.53,3,213,3,0,0,7,3,0
4617,0.65,0.53,5,205,3,1,0,4,2,0
153,0.37,0.52,2,143,3,0,0,10,1,1
1670,0.67,0.54,3,166,5,0,0,7,2,1
1943,0.4,0.47,2,144,3,0,0,3,2,1
4815,0.94,0.85,4,236,2,0,0,10,2,0
12124,0.11,0.84,6,300,5,1,0,5,1,1
9562,0.8,0.5,3,219,3,0,0,1,1,0
3444,0.72,0.73,5,134,2,0,0,1,1,0
9254,0.59,0.63,4,153,3,1,0,1,1,0
10676,0.36,0.55,3,191,3,0,0,8,3,0
1592,0.41,0.55,2,159,3,0,0,7,2,1
6365,0.73,0.54,3,283,6,0,0,2,2,0
9735,0.51,0.88,5,230,4,0,0,4,2,0
517,0.1,0.89,6,247,4,0,0,4,1,1
10092,0.51,1.0,5,196,4,0,0,1,2,0
12239,0.43,0.53,2,146,3,0,0,10,1,1
8573,0.87,0.84,3,172,3,0,0,1,2,0
3558,0.82,0.71,4,164,4,0,0,5,1,0
1475,0.79,0.86,5,226,5,0,0,1,2,1
349,0.11,0.84,7,264,4,0,0,4,2,1
1642,0.41,0.56,2,154,3,0,0,4,1,1
6651,0.24,0.83,3,208,5,0,0,1,1,0
12693,0.84,0.86,5,268,5,0,0,10,2,1
14362,0.11,0.91,6,278,4,0,0,10,1,1
7264,0.72,0.67,4,192,3,0,0,1,2,0
10063,0.82,0.89,5,182,3,0,0,7,1,0
1657,0.84,0.85,5,260,5,0,0,5,1,1
14358,0.76,0.92,4,239,5,0,0,8,1,1
6491,0.57,0.61,2,189,2,1,0,4,3,0
4280,0.76,0.62,4,197,3,0,0,4,1,0
12442,0.36,0.78,2,151,4,0,0,4,1,1
167,0.43,0.55,2,129,3,0,0,1,1,1
3126,0.84,0.79,4,222,3,0,0,9,1,0
10819,0.63,0.49,4,151,3,0,0,4,2,0
11169,0.17,0.36,6,191,2,0,0,8,2,0
1908,0.81,0.92,5,239,5,0,0,9,2,1
13889,0.64,0.48,3,147,7,0,0,1,3,0
12415,0.91,0.97,5,233,5,0,0,3,2,1
1493,0.38,0.55,2,160,3,0,0,4,1,1
4088,0.62,0.75,3,149,2,1,0,4,2,0
1272,0.11,0.97,6,288,4,0,0,5,2,1
799,0.11,0.93,6,253,4,1,0,4,1,1
9410,0.63,0.98,4,265,3,0,0,1,1,0
14599,0.1,0.97,6,247,4,0,0,6,2,1
3519,0.15,0.76,5,277,4,0,0,10,1,0
13720,0.55,0.52,4,168,8,0,0,5,1,0
999,0.37,0.46,2,155,3,0,0,10,2,1
12104,0.09,0.94,7,267,4,0,0,1,2,1
3623,0.61,0.94,3,224,4,0,0,4,2,0
5100,0.75,0.76,5,175,4,0,0,7,1,0
14705,0.1,0.94,6,309,4,0,0,4,2,1
8753,0.86,0.64,4,137,2,0,0,5,2,0
5519,0.5,0.78,3,206,3,1,1,1,3,0
10257,0.21,0.39,6,132,5,0,0,2,2,0
14637,0.42,0.51,2,136,3,0,0,4,2,1
1886,0.1,0.86,6,283,4,0,0,5,1,1
12250,0.11,0.84,6,298,4,0,0,1,1,1
555,0.43,0.53,2,150,3,0,0,1,1,1
1306,0.62,0.77,5,227,4,0,0,10,1,1
1173,0.45,0.49,2,144,3,0,0,2,1,1
1190,0.36,0.51,2,155,3,0,0,5,1,1
8700,0.65,0.66,6,240,4,0,0,9,2,0
8671,0.41,0.5,6,151,2,0,0,4,1,0
12769,0.1,0.84,6,293,5,0,0,10,2,1
386,0.75,0.9,5,256,5,0,0,5,1,1
553,0.82,0.85,5,248,5,0,0,1,1,1
2032,0.67,0.57,2,160,4,0,0,5,1,0
1916,0.39,0.54,2,154,3,0,0,10,1,1
10000,0.26,0.91,5,183,6,0,0,7,2,0
14993,0.4,0.48,2,155,3,0,0,5,1,1
14394,0.89,0.99,5,257,5,0,0,2,2,1
12827,0.54,0.93,4,184,2,1,0,10,2,0
12361,0.1,0.87,6,290,4,0,0,5,1,1
7667,0.88,0.59,3,224,2,0,0,3,1,0
1468,0.1,0.89,7,272,4,0,0,1,2,1
344,0.41,0.56,2,143,3,0,0,4,2,1
4131,0.81,0.58,3,243,4,0,0,10,3,0
1251,0.88,0.92,4,225,5,0,0,2,1,1
1861,0.75,1.0,5,223,6,0,0,2,2,1
7935,0.34,0.69,6,283,2,0,0,9,1,0
9821,0.96,0.85,5,211,4,0,0,5,1,0
12726,0.43,0.46,2,149,3,0,0,4,2,1
50,0.43,0.47,2,147,3,0,0,5,1,1
5351,0.45,0.72,4,149,3,0,0,10,1,0
502,0.66,0.57,5,161,5,0,0,4,3,1
6549,0.48,0.87,3,267,2,0,0,7,1,0
1959,0.4,0.57,2,151,3,0,0,5,1,1
11378,0.95,0.5,4,259,3,0,0,1,1,0
12762,0.09,0.93,6,249,4,0,0,1,1,1
4421,0.77,0.78,4,212,3,0,0,8,1,0
573,0.75,0.97,5,243,6,0,0,4,2,1
14300,0.37,0.57,2,130,3,0,0,1,1,1
12542,0.81,0.87,4,254,5,0,0,10,1,1
4203,0.13,0.65,4,194,4,0,0,5,2,0
14959,0.42,0.52,2,134,3,0,0,1,1,1
1365,0.41,0.52,2,147,3,0,0,8,2,1
12770,0.42,0.46,2,141,3,0,0,10,2,1
1431,0.43,0.52,2,156,3,0,0,5,2,1
559,0.43,0.55,2,136,3,0,0,1,1,1
4339,0.93,0.56,3,266,2,0,0,7,1,0
7738,0.26,0.69,4,180,3,1,0,2,1,0
11683,0.58,0.67,5,133,10,0,0,4,2,0
9726,0.7,0.83,3,189,3,0,0,2,1,0
12395,0.42,0.56,2,133,3,0,0,1,1,1
5417,0.18,0.93,3,245,4,1,0,9,1,0
1702,0.09,0.77,6,282,5,0,0,1,2,1
4307,0.66,0.5,3,218,2,0,0,3,2,0
11791,0.9,0.54,4,172,4,0,0,1,2,0
14919,0.09,0.89,6,282,4,0,0,5,1,1
8175,0.63,0.85,5,214,2,0,0,10,1,0
1759,0.45,0.51,2,149,3,0,0,2,1,1
715,0.4,0.51,2,144,3,0,0,2,1,1
1907,0.2,0.5,5,135,6,0,0,9,1,1
12596,0.09,0.87,5,263,4,0,0,7,1,1
7675,0.4,0.65,6,172,2,1,0,4,1,0
1909,0.83,0.85,5,237,5,0,0,10,2,1
14591,0.77,0.93,4,231,5,0,0,3,2,1
9384,0.41,0.63,5,263,3,0,0,9,2,0
13085,0.62,0.71,4,268,3,0,0,4,1,0
359,0.31,0.62,6,135,5,0,0,5,1,1
14941,0.1,0.78,5,285,4,1,0,9,2,1
7662,0.96,0.86,4,268,3,0,0,2,1,0
8520,0.5,0.59,4,157,2,0,0,4,1,0
14759,0.37,0.5,2,141,3,0,0,1,1,1
838,0.09,0.93,6,308,4,0,0,9,1,1
9099,0.96,0.52,4,228,3,0,0,1,1,0
1807,0.45,0.57,2,143,3,0,0,5,1,1
9152,0.86,0.9,5,180,4,0,0,8,2,0
1245,0.1,0.77,6,280,4,0,0,1,2,1
14545,0.45,0.52,2,145,3,0,0,1,2,1
10790,0.62,0.94,4,252,4,0,0,2,1,0
311,0.1,0.93,7,305,4,0,0,4,2,1
248,0.46,0.49,2,148,3,0,0,1,1,1
9153,0.66,0.84,4,186,3,0,0,7,2,0
10746,0.84,0.86,3,199,3,0,0,7,2,0
14656,0.39,0.54,2,127,3,0,0,7,1,1
6018,0.82,0.59,3,178,2,0,0,7,2,0
14485,0.09,0.96,6,296,4,0,0,4,1,1
12211,0.43,0.46,2,156,3,0,0,4,1,1
11065,0.59,0.53,5,169,3,0,0,4,1,0
9393,0.5,0.97,2,252,4,0,0,6,2,0
11375,0.98,0.89,4,218,2,0,0,1,2,0
14930,0.1,0.83,7,302,5,0,0,7,2,1
13317,0.37,0.49,3,177,3,0,0,10,3,0
672,0.11,0.94,6,264,4,0,0,7,1,1
5826,0.52,0.83,2,227,4,0,0,1,2,0
1895,0.11,0.89,6,268,4,0,0,7,2,1
1101,0.11,0.83,6,262,4,0,0,3,1,1
1615,0.43,0.54,2,130,3,0,0,1,1,1
9581,0.59,0.51,2,145,5,0,0,4,2,0
11777,0.76,0.56,3,179,3,1,0,1,1,0
8363,0.76,0.94,4,168,6,0,0,4,2,0
12867,0.96,0.85,5,168,2,0,0,5,1,0
1607,0.89,0.48,3,178,5,0,0,2,1,1
12226,0.9,0.97,4,258,5,0,0,2,1,1
648,0.46,0.5,2,151,3,0,0,4,2,1
8626,0.79,0.77,4,171,2,0,0,9,1,0
470,0.41,0.52,2,159,3,0,0,1,1,1
1782,0.44,0.51,2,135,3,0,0,1,2,1
11731,0.91,0.58,3,220,7,0,1,1,1,0
1643,0.11,0.78,6,247,4,0,0,4,1,1
14349,0.42,0.48,2,129,3,0,0,6,1,1
14479,0.45,0.53,2,129,3,0,0,4,3,1
14960,0.59,1.0,2,155,5,0,0,1,1,1
13371,0.6,0.62,5,274,3,0,0,6,2,0
5157,0.99,0.76,4,185,5,0,0,4,1,0
227,0.37,0.46,2,158,3,0,0,3,1,1
1054,0.09,0.78,6,244,4,0,0,7,1,1
14631,0.82,0.85,4,223,5,0,0,4,2,1
9534,0.29,0.85,4,211,2,0,0,8,1,0
14598,0.1,0.93,6,298,4,0,0,4,2,1
8560,0.55,0.55,4,211,4,0,0,1,1,0
4433,0.65,0.6,5,160,3,0,0,4,2,0
10354,0.45,0.43,4,253,4,0,0,5,2,0
12014,0.41,0.55,2,148,3,0,0,1,1,1
12433,0.44,0.51,2,150,3,0,0,5,1,1
11847,0.76,0.62,5,230,3,1,0,10,1,0
193,0.74,0.91,4,232,5,0,0,4,2,1
564,0.1,0.77,7,291,4,0,0,2,1,1
1290,0.43,0.56,6,149,4,0,0,8,1,1
1339,0.51,0.79,4,134,3,0,0,4,1,1
3088,0.17,0.76,4,280,5,0,0,3,1,0
12758,0.38,0.55,2,151,3,0,0,1,1,1
14443,0.92,0.99,5,255,6,0,0,1,1,1
9055,0.64,0.77,3,249,2,1,0,5,1,0
4405,0.54,0.81,4,257,2,0,0,5,1,0
406,0.47,0.5,4,254,4,0,0,1,1,1
13493,0.87,0.88,4,140,8,0,0,10,2,0
114,0.9,0.96,4,258,5,0,0,4,2,1
239,0.43,0.53,2,146,3,0,0,10,1,1
11190,0.48,0.67,3,183,2,0,0,4,1,0
2873,0.85,0.64,4,162,3,0,0,5,2,0
4193,0.37,0.48,2,285,5,0,0,7,2,0
11072,0.97,0.5,3,216,3,0,0,7,1,0
9108,0.58,0.86,3,226,2,0,0,1,1,0
6960,0.79,0.84,4,171,3,0,0,1,1,0
13688,0.5,0.53,3,142,3,1,0,8,2,0
431,0.89,0.65,5,195,6,0,0,5,1,1
10205,0.57,0.62,5,263,2,0,0,5,2,0
7711,0.66,0.78,4,256,3,0,0,2,1,0
8281,0.66,0.69,3,182,3,1,0,4,1,0
10295,0.16,0.97,6,282,4,0,0,8,1,0
2991,0.74,0.48,5,144,3,0,0,1,2,0
4935,0.68,0.81,3,232,2,0,0,5,2,0
936,0.44,0.49,2,130,3,0,0,1,2,1
2545,0.58,0.87,3,268,2,0,0,1,1,0
254,0.87,0.98,4,248,5,0,0,1,1,1
5950,0.48,0.46,2,174,3,0,0,9,1,0
14728,0.1,0.89,6,247,4,0,0,4,1,1
12217,0.36,0.48,2,158,3,0,0,7,1,1
6071,0.78,0.47,4,129,2,0,0,4,2,0
321,0.41,0.54,2,153,3,1,0,1,1,1
9462,0.98,0.91,3,264,4,1,0,10,2,0
12261,0.46,0.46,2,154,3,0,0,2,2,1
1999,0.84,0.96,4,247,5,0,0,1,1,1
3129,0.12,0.93,6,257,6,1,0,9,1,0
45,0.09,0.89,6,276,4,0,0,4,1,1
9587,0.96,1.0,4,167,2,1,0,4,1,0
380,0.77,0.93,4,231,5,0,0,3,2,1
382,0.38,0.46,2,145,3,0,0,3,2,1
11548,0.42,0.8,4,259,7,1,0,1,2,0
6426,0.2,0.98,4,166,4,1,0,1,2,0
215,0.4,0.53,2,151,3,0,0,7,1,1
14488,0.1,0.97,6,267,4,1,0,5,1,1
13610,0.84,0.53,3,210,4,1,0,10,2,0
3270,0.66,0.93,5,185,3,0,0,7,2,0
12654,0.37,0.51,2,132,3,0,0,4,2,1
12454,0.37,0.54,2,145,3,0,0,9,2,1
1652,0.11,0.85,7,244,4,0,0,5,1,1
7299,0.94,0.89,2,118,4,0,0,5,2,0
12214,0.45,0.46,2,153,3,0,0,6,1,1
589,0.87,0.9,5,258,5,0,0,5,1,1
3494,0.63,0.8,3,243,3,0,0,4,2,0
1180,0.45,0.46,2,146,3,0,0,4,1,1
921,0.37,0.45,2,160,3,0,0,10,2,1
9092,0.14,0.73,5,273,4,1,0,1,1,0
128,0.7,0.89,3,183,5,0,0,5,1,1
6497,0.86,0.87,5,156,4,0,0,1,1,0
12421,0.09,0.96,6,268,4,0,0,4,2,1
283,0.83,0.92,5,267,6,0,0,5,1,1
8835,0.98,0.83,5,211,3,0,0,5,2,0
8179,0.46,0.55,3,139,2,0,0,1,2,0
13702,0.64,0.87,4,157,7,0,0,10,1,0
1803,0.11,0.88,6,253,4,0,0,5,1,1
14673,0.43,0.5,2,137,3,0,0,5,2,1
7777,0.83,0.9,3,179,2,1,0,8,1,0
1286,0.41,0.52,2,127,3,0,0,7,2,1
10208,0.53,0.56,5,236,4,1,0,5,3,0
3180,0.59,0.91,4,142,3,1,0,5,2,0
9388,0.34,0.69,3,155,3,0,0,10,2,0
11395,0.14,0.79,5,271,4,0,0,6,3,0
6180,0.63,0.71,5,141,2,0,0,9,2,0
1756,0.63,0.76,2,157,4,0,0,9,1,1
13431,0.48,0.42,2,275,6,1,1,3,2,0
11555,0.66,0.51,4,254,2,0,0,1,2,0
1223,0.4,0.46,2,134,3,0,0,2,1,1
1877,0.11,0.8,6,304,4,0,0,4,1,1
6206,0.55,0.96,4,267,3,0,0,1,2,0
3065,0.95,0.66,4,168,2,0,0,1,2,0
12360,0.09,0.91,6,275,4,0,0,5,1,1
12322,0.82,0.84,5,244,5,0,0,1,1,1
14249,0.45,0.5,2,126,3,0,0,4,1,1
3294,0.52,0.54,4,184,3,0,0,1,1,0
1506,0.37,0.46,2,157,3,0,0,5,2,1
14718,0.83,0.98,4,259,5,0,0,5,2,1
12354,0.43,0.57,2,135,3,0,0,5,1,1
1085,0.77,0.83,4,245,5,0,0,1,2,1
10476,0.91,0.66,3,208,4,0,0,1,2,0
3342,0.64,0.95,3,218,2,0,0,4,2,0
1142,0.46,0.48,2,129,3,0,0,1,1,1
2637,0.81,0.63,4,108,6,0,0,4,2,0
1585,0.43,0.46,2,129,3,0,0,4,2,1
67,0.43,0.54,2,153,3,0,0,8,2,1
245,0.89,0.86,5,275,5,0,0,1,1,1
14303,0.89,1.0,5,246,5,0,0,1,1,1
7818,0.51,0.53,3,237,3,0,0,3,2,0
2464,0.79,0.57,3,250,3,0,0,1,1,0
7170,0.21,0.98,6,208,5,1,0,8,1,0
2306,0.91,0.55,6,97,4,0,0,1,1,0
1542,0.61,0.46,5,220,4,0,0,1,1,1
14450,0.43,0.53,2,146,3,0,0,10,1,1
8952,0.84,0.4,4,246,3,0,0,1,1,0
